User_id,Session_id,Event,Timestamp,Device,Region,Channel,Category,Revenue,Bounce_flag
USR05475,SES05475,Browse,19-01-2026 06:59,Tablet,North,Google Ads,Fashion,0,Yes
USR05475,SES05475,Add to Cart,19-01-2026 07:02,Mobile,North,Google Ads,Sports,0,Yes
USR05476,SES05476,Browse,04-02-2026 00:29,Desktop,West,Email,Beauty,0,Yes
USR05477,SES05477,Browse,12-01-2026 01:45,Mobile,East,Email,Beauty,0,Yes
USR05477,SES05477,Add to Cart,12-01-2026 01:47,Desktop,East,Google Ads,Electronics,0,Yes
USR05478,SES05478,Browse,27-01-2026 18:11,Desktop,North,Email,Beauty,0,No
USR05478,SES05478,Add to Cart,27-01-2026 18:13,Mobile,West,Google Ads,Fashion,0,No
USR05478,SES05478,Checkout,27-01-2026 18:18,Mobile,West,Social Media,Beauty,0,No
USR05478,SES05478,Purchase,27-01-2026 18:20,Desktop,South,Social Media,Electronics,1352.44,No
USR05479,SES05479,Browse,26-01-2026 17:38,Tablet,West,Organic,Fashion,0,Yes
USR05479,SES05479,Add to Cart,26-01-2026 17:41,Tablet,South,Social Media,Sports,0,Yes
USR05479,SES05479,Checkout,26-01-2026 17:46,Desktop,North,Organic,Electronics,0,Yes
USR05480,SES05480,Browse,29-01-2026 20:10,Desktop,South,Email,Sports,0,Yes
USR05481,SES05481,Browse,28-01-2026 16:46,Mobile,South,Organic,Beauty,0,Yes
USR05481,SES05481,Add to Cart,28-01-2026 16:51,Tablet,East,Social Media,Sports,0,Yes
USR05482,SES05482,Browse,09-01-2026 22:50,Tablet,East,Organic,Electronics,0,Yes
USR05482,SES05482,Add to Cart,09-01-2026 22:55,Mobile,South,Google Ads,Sports,0,Yes
USR05482,SES05482,Checkout,09-01-2026 22:59,Desktop,East,Email,Home,0,Yes
USR05483,SES05483,Browse,17-01-2026 10:40,Tablet,West,Organic,Beauty,0,Yes
USR05483,SES05483,Add to Cart,17-01-2026 10:43,Desktop,North,Email,Home,0,Yes
USR05484,SES05484,Browse,14-01-2026 21:26,Mobile,West,Email,Home,0,Yes
USR05484,SES05484,Add to Cart,14-01-2026 21:30,Desktop,East,Organic,Beauty,0,Yes
USR05485,SES05485,Browse,26-01-2026 08:19,Mobile,South,Google Ads,Beauty,0,Yes
USR05486,SES05486,Browse,09-01-2026 06:46,Mobile,West,Email,Beauty,0,Yes
USR05486,SES05486,Add to Cart,09-01-2026 06:50,Tablet,East,Organic,Electronics,0,Yes
USR05486,SES05486,Checkout,09-01-2026 06:53,Mobile,South,Email,Beauty,0,Yes
USR05487,SES05487,Browse,31-01-2026 14:23,Desktop,West,Google Ads,Home,0,Yes
USR05487,SES05487,Add to Cart,31-01-2026 14:25,Desktop,North,Google Ads,Home,0,Yes
USR05488,SES05488,Browse,03-02-2026 19:36,Desktop,North,Organic,Home,0,Yes
USR05488,SES05488,Add to Cart,03-02-2026 19:38,Tablet,South,Organic,Home,0,Yes
USR05489,SES05489,Browse,29-01-2026 22:53,Tablet,West,Google Ads,Home,0,Yes
USR05489,SES05489,Add to Cart,29-01-2026 22:57,Mobile,West,Social Media,Electronics,0,Yes
USR05489,SES05489,Checkout,29-01-2026 22:59,Tablet,West,Google Ads,Fashion,0,Yes
USR05490,SES05490,Browse,02-02-2026 21:51,Mobile,West,Organic,Electronics,0,Yes
USR05490,SES05490,Add to Cart,02-02-2026 21:53,Desktop,South,Organic,Home,0,Yes
USR05490,SES05490,Checkout,02-02-2026 21:58,Mobile,East,Social Media,Sports,0,Yes
USR05491,SES05491,Browse,23-01-2026 08:14,Tablet,South,Organic,Electronics,0,Yes
USR05491,SES05491,Add to Cart,23-01-2026 08:19,Tablet,West,Organic,Electronics,0,Yes
USR05491,SES05491,Checkout,23-01-2026 08:24,Mobile,North,Organic,Fashion,0,Yes
USR05492,SES05492,Browse,22-01-2026 17:10,Desktop,West,Email,Electronics,0,Yes
USR05492,SES05492,Add to Cart,22-01-2026 17:14,Mobile,North,Organic,Home,0,Yes
USR05493,SES05493,Browse,01-02-2026 02:19,Tablet,North,Email,Fashion,0,Yes
USR05494,SES05494,Browse,29-01-2026 13:47,Tablet,South,Google Ads,Electronics,0,Yes
USR05494,SES05494,Add to Cart,29-01-2026 13:51,Desktop,South,Email,Home,0,Yes
USR05495,SES05495,Browse,20-01-2026 21:13,Desktop,West,Email,Sports,0,Yes
USR05495,SES05495,Add to Cart,20-01-2026 21:15,Mobile,North,Social Media,Home,0,Yes
USR05496,SES05496,Browse,10-01-2026 16:39,Mobile,West,Organic,Electronics,0,Yes
USR05497,SES05497,Browse,18-01-2026 16:33,Mobile,South,Email,Sports,0,Yes
USR05497,SES05497,Add to Cart,18-01-2026 16:36,Tablet,South,Google Ads,Beauty,0,Yes
USR05498,SES05498,Browse,20-01-2026 05:22,Tablet,West,Social Media,Home,0,Yes
USR05499,SES05499,Browse,07-01-2026 03:53,Desktop,South,Email,Fashion,0,Yes
USR05499,SES05499,Add to Cart,07-01-2026 03:57,Mobile,West,Email,Home,0,Yes
USR05500,SES05500,Browse,03-02-2026 10:52,Tablet,East,Google Ads,Electronics,0,No
USR05500,SES05500,Add to Cart,03-02-2026 10:55,Mobile,East,Organic,Electronics,0,No
USR05500,SES05500,Checkout,03-02-2026 10:57,Tablet,West,Google Ads,Fashion,0,No
USR05500,SES05500,Purchase,03-02-2026 11:00,Desktop,East,Organic,Sports,794.03,No
USR05501,SES05501,Browse,02-02-2026 09:36,Desktop,South,Google Ads,Beauty,0,Yes
USR05501,SES05501,Add to Cart,02-02-2026 09:39,Desktop,North,Email,Electronics,0,Yes
USR05501,SES05501,Checkout,02-02-2026 09:41,Desktop,South,Social Media,Home,0,Yes
USR05502,SES05502,Browse,30-01-2026 21:42,Mobile,South,Google Ads,Home,0,Yes
USR05502,SES05502,Add to Cart,30-01-2026 21:47,Mobile,South,Google Ads,Home,0,Yes
USR05503,SES05503,Browse,02-02-2026 01:20,Desktop,South,Social Media,Electronics,0,Yes
USR05504,SES05504,Browse,24-01-2026 20:06,Desktop,South,Google Ads,Beauty,0,Yes
USR05504,SES05504,Add to Cart,24-01-2026 20:11,Tablet,West,Social Media,Beauty,0,Yes
USR05504,SES05504,Checkout,24-01-2026 20:16,Desktop,West,Organic,Electronics,0,Yes
USR05505,SES05505,Browse,10-01-2026 10:33,Desktop,West,Google Ads,Beauty,0,Yes
USR05506,SES05506,Browse,19-01-2026 17:09,Tablet,East,Social Media,Beauty,0,Yes
USR05506,SES05506,Add to Cart,19-01-2026 17:13,Mobile,South,Email,Home,0,Yes
USR05506,SES05506,Checkout,19-01-2026 17:17,Desktop,East,Organic,Home,0,Yes
USR05507,SES05507,Browse,26-01-2026 05:53,Mobile,South,Email,Electronics,0,Yes
USR05507,SES05507,Add to Cart,26-01-2026 05:58,Desktop,North,Email,Fashion,0,Yes
USR05508,SES05508,Browse,02-02-2026 10:32,Tablet,South,Google Ads,Beauty,0,Yes
USR05509,SES05509,Browse,15-01-2026 23:58,Desktop,South,Social Media,Home,0,Yes
USR05510,SES05510,Browse,27-01-2026 09:04,Tablet,North,Organic,Home,0,Yes
USR05511,SES05511,Browse,07-01-2026 08:16,Tablet,West,Social Media,Beauty,0,Yes
USR05511,SES05511,Add to Cart,07-01-2026 08:20,Tablet,East,Organic,Beauty,0,Yes
USR05511,SES05511,Checkout,07-01-2026 08:24,Desktop,East,Social Media,Fashion,0,Yes
USR05512,SES05512,Browse,25-01-2026 15:42,Mobile,West,Social Media,Beauty,0,No
USR05512,SES05512,Add to Cart,25-01-2026 15:46,Desktop,West,Social Media,Beauty,0,No
USR05512,SES05512,Checkout,25-01-2026 15:50,Mobile,East,Email,Beauty,0,No
USR05512,SES05512,Purchase,25-01-2026 15:53,Desktop,East,Google Ads,Home,327.92,No
USR05513,SES05513,Browse,25-01-2026 02:23,Mobile,West,Email,Electronics,0,Yes
USR05514,SES05514,Browse,24-01-2026 11:47,Desktop,North,Google Ads,Beauty,0,Yes
USR05515,SES05515,Browse,11-01-2026 05:06,Mobile,West,Social Media,Beauty,0,Yes
USR05515,SES05515,Add to Cart,11-01-2026 05:10,Mobile,West,Social Media,Sports,0,Yes
USR05516,SES05516,Browse,30-01-2026 06:11,Desktop,East,Email,Sports,0,Yes
USR05516,SES05516,Add to Cart,30-01-2026 06:14,Tablet,West,Social Media,Beauty,0,Yes
USR05517,SES05517,Browse,30-01-2026 18:00,Desktop,South,Google Ads,Fashion,0,Yes
USR05518,SES05518,Browse,09-01-2026 13:09,Tablet,South,Social Media,Beauty,0,Yes
USR05518,SES05518,Add to Cart,09-01-2026 13:13,Tablet,South,Social Media,Sports,0,Yes
USR05519,SES05519,Browse,11-01-2026 15:58,Desktop,South,Organic,Electronics,0,Yes
USR05520,SES05520,Browse,06-01-2026 13:51,Mobile,North,Organic,Beauty,0,No
USR05520,SES05520,Add to Cart,06-01-2026 13:54,Desktop,East,Email,Sports,0,No
USR05520,SES05520,Checkout,06-01-2026 13:56,Desktop,South,Email,Beauty,0,No
USR05520,SES05520,Purchase,06-01-2026 13:58,Mobile,North,Google Ads,Sports,1101.68,No
USR05521,SES05521,Browse,10-01-2026 18:08,Desktop,North,Social Media,Electronics,0,Yes
USR05522,SES05522,Browse,02-02-2026 23:40,Tablet,North,Email,Beauty,0,Yes
USR05522,SES05522,Add to Cart,02-02-2026 23:44,Mobile,North,Email,Beauty,0,Yes
USR05522,SES05522,Checkout,02-02-2026 23:49,Tablet,South,Email,Electronics,0,Yes
USR05523,SES05523,Browse,04-02-2026 05:43,Desktop,North,Organic,Home,0,Yes
USR05524,SES05524,Browse,15-01-2026 11:05,Tablet,North,Organic,Fashion,0,Yes
USR05524,SES05524,Add to Cart,15-01-2026 11:10,Desktop,East,Organic,Electronics,0,Yes
USR05525,SES05525,Browse,04-02-2026 15:42,Tablet,North,Google Ads,Electronics,0,No
USR05525,SES05525,Add to Cart,04-02-2026 15:47,Mobile,East,Social Media,Fashion,0,No
USR05525,SES05525,Checkout,04-02-2026 15:52,Desktop,South,Social Media,Beauty,0,No
USR05525,SES05525,Purchase,04-02-2026 15:54,Desktop,East,Social Media,Sports,604.05,No
USR05526,SES05526,Browse,10-01-2026 22:15,Mobile,South,Email,Beauty,0,Yes
USR05526,SES05526,Add to Cart,10-01-2026 22:20,Tablet,West,Organic,Fashion,0,Yes
USR05526,SES05526,Checkout,10-01-2026 22:23,Desktop,North,Social Media,Fashion,0,Yes
USR05527,SES05527,Browse,26-01-2026 08:08,Tablet,West,Organic,Beauty,0,No
USR05527,SES05527,Add to Cart,26-01-2026 08:13,Tablet,East,Google Ads,Sports,0,No
USR05527,SES05527,Checkout,26-01-2026 08:16,Desktop,North,Social Media,Fashion,0,No
USR05527,SES05527,Purchase,26-01-2026 08:19,Tablet,North,Google Ads,Fashion,619.7,No
USR05528,SES05528,Browse,24-01-2026 09:13,Tablet,East,Google Ads,Home,0,Yes
USR05529,SES05529,Browse,17-01-2026 00:19,Desktop,South,Email,Electronics,0,No
USR05529,SES05529,Add to Cart,17-01-2026 00:24,Tablet,South,Social Media,Electronics,0,No
USR05529,SES05529,Checkout,17-01-2026 00:26,Tablet,West,Social Media,Home,0,No
USR05529,SES05529,Purchase,17-01-2026 00:31,Tablet,South,Organic,Sports,1031.32,No
USR05530,SES05530,Browse,19-01-2026 03:21,Tablet,North,Organic,Fashion,0,Yes
USR05530,SES05530,Add to Cart,19-01-2026 03:23,Tablet,South,Email,Sports,0,Yes
USR05531,SES05531,Browse,21-01-2026 16:21,Tablet,West,Email,Electronics,0,Yes
USR05531,SES05531,Add to Cart,21-01-2026 16:26,Tablet,West,Email,Home,0,Yes
USR05532,SES05532,Browse,22-01-2026 23:12,Tablet,North,Email,Beauty,0,Yes
USR05532,SES05532,Add to Cart,22-01-2026 23:15,Mobile,West,Google Ads,Home,0,Yes
USR05532,SES05532,Checkout,22-01-2026 23:17,Mobile,North,Social Media,Electronics,0,Yes
USR05533,SES05533,Browse,22-01-2026 09:31,Tablet,East,Email,Beauty,0,Yes
USR05533,SES05533,Add to Cart,22-01-2026 09:36,Desktop,South,Email,Home,0,Yes
USR05534,SES05534,Browse,13-01-2026 03:47,Desktop,South,Organic,Fashion,0,Yes
USR05534,SES05534,Add to Cart,13-01-2026 03:52,Desktop,East,Google Ads,Sports,0,Yes
USR05535,SES05535,Browse,26-01-2026 18:09,Tablet,East,Organic,Fashion,0,Yes
USR05536,SES05536,Browse,12-01-2026 19:34,Tablet,North,Organic,Beauty,0,Yes
USR05536,SES05536,Add to Cart,12-01-2026 19:37,Tablet,North,Organic,Electronics,0,Yes
USR05536,SES05536,Checkout,12-01-2026 19:40,Desktop,North,Google Ads,Home,0,Yes
USR05537,SES05537,Browse,04-02-2026 14:33,Tablet,South,Social Media,Electronics,0,Yes
USR05537,SES05537,Add to Cart,04-02-2026 14:38,Desktop,East,Social Media,Sports,0,Yes
USR05537,SES05537,Checkout,04-02-2026 14:42,Tablet,East,Organic,Electronics,0,Yes
USR05538,SES05538,Browse,02-02-2026 02:14,Mobile,North,Social Media,Fashion,0,Yes
USR05538,SES05538,Add to Cart,02-02-2026 02:18,Desktop,West,Organic,Sports,0,Yes
USR05539,SES05539,Browse,01-02-2026 04:08,Mobile,West,Google Ads,Beauty,0,Yes
USR05539,SES05539,Add to Cart,01-02-2026 04:12,Mobile,North,Google Ads,Beauty,0,Yes
USR05539,SES05539,Checkout,01-02-2026 04:15,Tablet,West,Google Ads,Home,0,Yes
USR05540,SES05540,Browse,23-01-2026 10:25,Desktop,North,Social Media,Sports,0,Yes
USR05541,SES05541,Browse,26-01-2026 07:12,Tablet,East,Google Ads,Beauty,0,Yes
USR05542,SES05542,Browse,23-01-2026 22:58,Desktop,North,Organic,Electronics,0,Yes
USR05543,SES05543,Browse,01-02-2026 16:45,Tablet,East,Email,Sports,0,Yes
USR05543,SES05543,Add to Cart,01-02-2026 16:49,Mobile,South,Social Media,Home,0,Yes
USR05543,SES05543,Checkout,01-02-2026 16:54,Mobile,North,Google Ads,Fashion,0,Yes
USR05544,SES05544,Browse,29-01-2026 00:16,Mobile,North,Social Media,Beauty,0,Yes
USR05544,SES05544,Add to Cart,29-01-2026 00:19,Mobile,East,Social Media,Fashion,0,Yes
USR05545,SES05545,Browse,17-01-2026 11:51,Desktop,North,Google Ads,Fashion,0,Yes
USR05546,SES05546,Browse,07-01-2026 20:31,Mobile,North,Organic,Sports,0,Yes
USR05546,SES05546,Add to Cart,07-01-2026 20:35,Tablet,South,Organic,Fashion,0,Yes
USR05547,SES05547,Browse,16-01-2026 21:46,Tablet,East,Organic,Fashion,0,No
USR05547,SES05547,Add to Cart,16-01-2026 21:51,Mobile,West,Email,Sports,0,No
USR05547,SES05547,Checkout,16-01-2026 21:54,Tablet,North,Email,Electronics,0,No
USR05547,SES05547,Purchase,16-01-2026 21:59,Tablet,West,Google Ads,Sports,1805.14,No
USR05548,SES05548,Browse,14-01-2026 00:01,Desktop,North,Social Media,Fashion,0,Yes
USR05548,SES05548,Add to Cart,14-01-2026 00:04,Mobile,North,Email,Electronics,0,Yes
USR05549,SES05549,Browse,17-01-2026 01:05,Mobile,South,Organic,Sports,0,Yes
USR05550,SES05550,Browse,14-01-2026 14:47,Tablet,South,Organic,Home,0,Yes
USR05550,SES05550,Add to Cart,14-01-2026 14:51,Tablet,South,Email,Home,0,Yes
USR05551,SES05551,Browse,12-01-2026 19:19,Mobile,West,Google Ads,Beauty,0,Yes
USR05551,SES05551,Add to Cart,12-01-2026 19:22,Desktop,North,Email,Beauty,0,Yes
USR05552,SES05552,Browse,15-01-2026 05:59,Desktop,West,Google Ads,Fashion,0,Yes
USR05553,SES05553,Browse,08-01-2026 23:28,Desktop,North,Google Ads,Electronics,0,Yes
USR05553,SES05553,Add to Cart,08-01-2026 23:32,Tablet,West,Email,Home,0,Yes
USR05554,SES05554,Browse,01-02-2026 03:14,Mobile,North,Email,Beauty,0,Yes
USR05554,SES05554,Add to Cart,01-02-2026 03:18,Desktop,South,Social Media,Fashion,0,Yes
USR05554,SES05554,Checkout,01-02-2026 03:21,Desktop,South,Organic,Fashion,0,Yes
USR05555,SES05555,Browse,22-01-2026 03:35,Tablet,East,Email,Electronics,0,Yes
USR05555,SES05555,Add to Cart,22-01-2026 03:39,Tablet,South,Google Ads,Fashion,0,Yes
USR05555,SES05555,Checkout,22-01-2026 03:43,Desktop,West,Email,Beauty,0,Yes
USR05556,SES05556,Browse,14-01-2026 10:45,Mobile,North,Social Media,Electronics,0,Yes
USR05556,SES05556,Add to Cart,14-01-2026 10:49,Tablet,North,Google Ads,Sports,0,Yes
USR05557,SES05557,Browse,26-01-2026 15:50,Mobile,South,Social Media,Fashion,0,Yes
USR05557,SES05557,Add to Cart,26-01-2026 15:53,Mobile,West,Google Ads,Beauty,0,Yes
USR05557,SES05557,Checkout,26-01-2026 15:58,Tablet,North,Social Media,Beauty,0,Yes
USR05558,SES05558,Browse,21-01-2026 04:24,Mobile,South,Organic,Beauty,0,Yes
USR05558,SES05558,Add to Cart,21-01-2026 04:28,Tablet,North,Email,Home,0,Yes
USR05559,SES05559,Browse,22-01-2026 15:23,Tablet,East,Social Media,Fashion,0,Yes
USR05559,SES05559,Add to Cart,22-01-2026 15:25,Desktop,North,Email,Beauty,0,Yes
USR05560,SES05560,Browse,02-02-2026 11:38,Tablet,West,Email,Home,0,Yes
USR05561,SES05561,Browse,06-01-2026 22:50,Desktop,South,Organic,Beauty,0,Yes
USR05561,SES05561,Add to Cart,06-01-2026 22:52,Tablet,South,Social Media,Fashion,0,Yes
USR05561,SES05561,Checkout,06-01-2026 22:56,Mobile,North,Organic,Sports,0,Yes
USR05562,SES05562,Browse,09-01-2026 21:14,Tablet,West,Organic,Electronics,0,Yes
USR05563,SES05563,Browse,24-01-2026 20:27,Mobile,East,Social Media,Sports,0,Yes
USR05564,SES05564,Browse,23-01-2026 13:55,Mobile,West,Organic,Electronics,0,Yes
USR05564,SES05564,Add to Cart,23-01-2026 13:57,Desktop,South,Google Ads,Home,0,Yes
USR05565,SES05565,Browse,06-01-2026 20:09,Desktop,South,Social Media,Beauty,0,Yes
USR05565,SES05565,Add to Cart,06-01-2026 20:13,Mobile,East,Social Media,Beauty,0,Yes
USR05565,SES05565,Checkout,06-01-2026 20:17,Tablet,North,Email,Home,0,Yes
USR05566,SES05566,Browse,16-01-2026 16:49,Desktop,South,Email,Electronics,0,Yes
USR05566,SES05566,Add to Cart,16-01-2026 16:53,Tablet,North,Email,Home,0,Yes
USR05567,SES05567,Browse,02-02-2026 14:41,Mobile,East,Google Ads,Beauty,0,Yes
USR05568,SES05568,Browse,30-01-2026 20:29,Desktop,West,Email,Beauty,0,Yes
USR05569,SES05569,Browse,16-01-2026 10:24,Tablet,North,Organic,Home,0,Yes
USR05569,SES05569,Add to Cart,16-01-2026 10:28,Mobile,West,Email,Sports,0,Yes
USR05569,SES05569,Checkout,16-01-2026 10:31,Mobile,East,Organic,Sports,0,Yes
USR05570,SES05570,Browse,17-01-2026 20:56,Desktop,West,Organic,Beauty,0,No
USR05570,SES05570,Add to Cart,17-01-2026 20:58,Desktop,West,Social Media,Home,0,No
USR05570,SES05570,Checkout,17-01-2026 21:02,Mobile,East,Organic,Fashion,0,No
USR05570,SES05570,Purchase,17-01-2026 21:07,Tablet,East,Organic,Sports,1553.49,No
USR05571,SES05571,Browse,26-01-2026 05:36,Tablet,West,Google Ads,Home,0,Yes
USR05571,SES05571,Add to Cart,26-01-2026 05:39,Tablet,West,Social Media,Home,0,Yes
USR05572,SES05572,Browse,01-02-2026 20:04,Desktop,South,Google Ads,Home,0,No
USR05572,SES05572,Add to Cart,01-02-2026 20:06,Desktop,West,Email,Sports,0,No
USR05572,SES05572,Checkout,01-02-2026 20:11,Tablet,West,Google Ads,Electronics,0,No
USR05572,SES05572,Purchase,01-02-2026 20:13,Tablet,North,Social Media,Electronics,942.44,No
USR05573,SES05573,Browse,02-02-2026 23:34,Tablet,West,Social Media,Electronics,0,Yes
USR05574,SES05574,Browse,09-01-2026 10:04,Mobile,East,Organic,Fashion,0,Yes
USR05575,SES05575,Browse,11-01-2026 05:41,Mobile,South,Social Media,Home,0,Yes
USR05576,SES05576,Browse,23-01-2026 22:42,Desktop,South,Organic,Electronics,0,Yes
USR05576,SES05576,Add to Cart,23-01-2026 22:45,Desktop,North,Email,Home,0,Yes
USR05576,SES05576,Checkout,23-01-2026 22:47,Tablet,West,Email,Sports,0,Yes
USR05577,SES05577,Browse,31-01-2026 04:44,Desktop,South,Email,Beauty,0,Yes
USR05577,SES05577,Add to Cart,31-01-2026 04:47,Tablet,North,Google Ads,Beauty,0,Yes
USR05577,SES05577,Checkout,31-01-2026 04:51,Desktop,West,Organic,Fashion,0,Yes
USR05578,SES05578,Browse,22-01-2026 17:15,Tablet,South,Social Media,Fashion,0,Yes
USR05578,SES05578,Add to Cart,22-01-2026 17:17,Mobile,South,Google Ads,Fashion,0,Yes
USR05578,SES05578,Checkout,22-01-2026 17:21,Desktop,South,Google Ads,Beauty,0,Yes
USR05579,SES05579,Browse,03-02-2026 09:47,Mobile,South,Google Ads,Home,0,Yes
USR05579,SES05579,Add to Cart,03-02-2026 09:52,Mobile,North,Google Ads,Electronics,0,Yes
USR05580,SES05580,Browse,25-01-2026 17:01,Desktop,West,Organic,Beauty,0,Yes
USR05581,SES05581,Browse,24-01-2026 16:55,Mobile,South,Organic,Sports,0,Yes
USR05581,SES05581,Add to Cart,24-01-2026 16:59,Tablet,East,Social Media,Fashion,0,Yes
USR05581,SES05581,Checkout,24-01-2026 17:03,Desktop,East,Google Ads,Electronics,0,Yes
USR05582,SES05582,Browse,07-01-2026 01:48,Desktop,North,Social Media,Home,0,Yes
USR05582,SES05582,Add to Cart,07-01-2026 01:53,Mobile,North,Email,Home,0,Yes
USR05582,SES05582,Checkout,07-01-2026 01:57,Tablet,South,Social Media,Fashion,0,Yes
USR05583,SES05583,Browse,04-02-2026 10:35,Desktop,East,Google Ads,Home,0,Yes
USR05583,SES05583,Add to Cart,04-02-2026 10:40,Mobile,East,Social Media,Beauty,0,Yes
USR05584,SES05584,Browse,25-01-2026 20:56,Tablet,North,Google Ads,Sports,0,Yes
USR05584,SES05584,Add to Cart,25-01-2026 21:01,Desktop,South,Social Media,Fashion,0,Yes
USR05585,SES05585,Browse,03-02-2026 23:21,Desktop,South,Email,Electronics,0,Yes
USR05585,SES05585,Add to Cart,03-02-2026 23:24,Mobile,East,Email,Sports,0,Yes
USR05586,SES05586,Browse,28-01-2026 04:11,Tablet,South,Organic,Fashion,0,Yes
USR05587,SES05587,Browse,04-02-2026 11:50,Desktop,North,Social Media,Fashion,0,Yes
USR05587,SES05587,Add to Cart,04-02-2026 11:53,Tablet,South,Email,Electronics,0,Yes
USR05587,SES05587,Checkout,04-02-2026 11:56,Mobile,West,Google Ads,Sports,0,Yes
USR05588,SES05588,Browse,25-01-2026 05:20,Tablet,North,Google Ads,Home,0,Yes
USR05588,SES05588,Add to Cart,25-01-2026 05:23,Desktop,North,Google Ads,Electronics,0,Yes
USR05589,SES05589,Browse,03-02-2026 20:50,Tablet,North,Email,Sports,0,Yes
USR05590,SES05590,Browse,07-01-2026 18:16,Mobile,North,Email,Fashion,0,Yes
USR05590,SES05590,Add to Cart,07-01-2026 18:20,Desktop,West,Email,Home,0,Yes
USR05590,SES05590,Checkout,07-01-2026 18:25,Mobile,South,Social Media,Electronics,0,Yes
USR05591,SES05591,Browse,14-01-2026 16:43,Tablet,South,Email,Beauty,0,Yes
USR05591,SES05591,Add to Cart,14-01-2026 16:45,Desktop,North,Email,Beauty,0,Yes
USR05591,SES05591,Checkout,14-01-2026 16:50,Tablet,West,Google Ads,Sports,0,Yes
USR05592,SES05592,Browse,16-01-2026 02:25,Mobile,South,Google Ads,Electronics,0,Yes
USR05593,SES05593,Browse,10-01-2026 00:26,Mobile,East,Email,Electronics,0,Yes
USR05594,SES05594,Browse,31-01-2026 01:24,Mobile,South,Google Ads,Electronics,0,Yes
USR05594,SES05594,Add to Cart,31-01-2026 01:27,Tablet,South,Email,Electronics,0,Yes
USR05595,SES05595,Browse,12-01-2026 15:50,Tablet,North,Google Ads,Sports,0,No
USR05595,SES05595,Add to Cart,12-01-2026 15:55,Desktop,West,Social Media,Home,0,No
USR05595,SES05595,Checkout,12-01-2026 15:57,Mobile,West,Organic,Sports,0,No
USR05595,SES05595,Purchase,12-01-2026 15:59,Mobile,West,Social Media,Home,1685.42,No
USR05596,SES05596,Browse,09-01-2026 01:08,Tablet,South,Social Media,Home,0,Yes
USR05596,SES05596,Add to Cart,09-01-2026 01:12,Desktop,East,Google Ads,Fashion,0,Yes
USR05596,SES05596,Checkout,09-01-2026 01:15,Mobile,North,Social Media,Beauty,0,Yes
USR05597,SES05597,Browse,31-01-2026 06:04,Tablet,West,Google Ads,Sports,0,Yes
USR05597,SES05597,Add to Cart,31-01-2026 06:08,Desktop,West,Social Media,Beauty,0,Yes
USR05598,SES05598,Browse,06-01-2026 10:34,Mobile,South,Social Media,Fashion,0,Yes
USR05598,SES05598,Add to Cart,06-01-2026 10:38,Mobile,North,Email,Electronics,0,Yes
USR05599,SES05599,Browse,29-01-2026 22:07,Tablet,North,Google Ads,Home,0,Yes
USR05600,SES05600,Browse,24-01-2026 10:49,Desktop,North,Social Media,Fashion,0,Yes
USR05600,SES05600,Add to Cart,24-01-2026 10:53,Mobile,East,Google Ads,Fashion,0,Yes
USR05601,SES05601,Browse,31-01-2026 13:31,Desktop,West,Organic,Sports,0,Yes
USR05602,SES05602,Browse,13-01-2026 10:24,Desktop,West,Google Ads,Fashion,0,Yes
USR05602,SES05602,Add to Cart,13-01-2026 10:28,Desktop,East,Organic,Beauty,0,Yes
USR05603,SES05603,Browse,20-01-2026 15:38,Mobile,South,Social Media,Fashion,0,Yes
USR05603,SES05603,Add to Cart,20-01-2026 15:43,Desktop,South,Organic,Fashion,0,Yes
USR05604,SES05604,Browse,11-01-2026 10:16,Desktop,East,Email,Sports,0,Yes
USR05605,SES05605,Browse,20-01-2026 06:11,Desktop,South,Google Ads,Beauty,0,Yes
USR05605,SES05605,Add to Cart,20-01-2026 06:15,Desktop,East,Google Ads,Home,0,Yes
USR05606,SES05606,Browse,16-01-2026 07:20,Tablet,East,Organic,Fashion,0,Yes
USR05606,SES05606,Add to Cart,16-01-2026 07:25,Mobile,South,Social Media,Fashion,0,Yes
USR05607,SES05607,Browse,08-01-2026 21:43,Desktop,East,Social Media,Electronics,0,Yes
USR05607,SES05607,Add to Cart,08-01-2026 21:48,Desktop,South,Social Media,Home,0,Yes
USR05607,SES05607,Checkout,08-01-2026 21:52,Tablet,North,Email,Electronics,0,Yes
USR05608,SES05608,Browse,29-01-2026 15:47,Tablet,North,Google Ads,Beauty,0,Yes
USR05609,SES05609,Browse,06-01-2026 07:39,Tablet,North,Google Ads,Sports,0,Yes
USR05609,SES05609,Add to Cart,06-01-2026 07:44,Mobile,West,Organic,Fashion,0,Yes
USR05610,SES05610,Browse,08-01-2026 02:35,Mobile,West,Social Media,Beauty,0,No
USR05610,SES05610,Add to Cart,08-01-2026 02:38,Tablet,North,Social Media,Fashion,0,No
USR05610,SES05610,Checkout,08-01-2026 02:40,Mobile,South,Social Media,Sports,0,No
USR05610,SES05610,Purchase,08-01-2026 02:44,Tablet,West,Email,Fashion,249.71,No
USR05611,SES05611,Browse,15-01-2026 15:50,Desktop,West,Email,Home,0,Yes
USR05611,SES05611,Add to Cart,15-01-2026 15:52,Mobile,West,Organic,Sports,0,Yes
USR05612,SES05612,Browse,18-01-2026 02:09,Mobile,South,Social Media,Beauty,0,Yes
USR05612,SES05612,Add to Cart,18-01-2026 02:13,Tablet,East,Organic,Sports,0,Yes
